 Vendor,Fund,Check #,Date,Amount
D-MAN-BURLY SYSTEMS INC,GENERAL FUND,579308,2026-04-09T00:00:00.000,75.00
D-MAN-BURLY SYSTEMS INC,GENERAL FUND,579308,2026-04-09T00:00:00.000,65.00
D-MAN-BURLY SYSTEMS INC,GENERAL FUND,579308,2026-04-09T00:00:00.000,65.00
D-MAN-BURLY SYSTEMS INC,GENERAL FUND,579308,2026-04-09T00:00:00.000,75.00
D-MAN-BURLY SYSTEMS INC,GENERAL FUND,579308,2026-04-09T00:00:00.000,49.00
D-MAN-BURLY SYSTEMS INC,GENERAL FUND,579308,2026-04-09T00:00:00.000,49.00
D-MAN-BURLY SYSTEMS INC,GENERAL FUND,579308,2026-04-09T00:00:00.000,49.00
D-MAN-BURLY SYSTEMS INC,GENERAL FUND,579308,2026-04-09T00:00:00.000,49.00
D-MAN-BURLY SYSTEMS INC,GENERAL FUND,579308,2026-04-09T00:00:00.000,49.00
D-MAN-BURLY SYSTEMS INC,GENERAL FUND,579308,2026-04-09T00:00:00.000,42.00
D-MAN-BURLY SYSTEMS INC,GENERAL FUND,579308,2026-04-09T00:00:00.000,42.00
D-MAN-BURLY SYSTEMS INC,GENERAL FUND,579308,2026-04-09T00:00:00.000,42.00
D-MAN-BURLY SYSTEMS INC,GENERAL FUND,579308,2026-04-09T00:00:00.000,49.00
D-MAN-BURLY SYSTEMS INC,GENERAL FUND,579308,2026-04-09T00:00:00.000,49.00
D-MAN-BURLY SYSTEMS INC,GENERAL FUND,579308,2026-04-09T00:00:00.000,49.00
D-MAN-BURLY SYSTEMS INC,CDBG GRANT - ENTITLEMENT,579308,2026-04-09T00:00:00.000,49.00
D-MAN-BURLY SYSTEMS INC,TRANST - GENERAL SERVICES,579308,2026-04-09T00:00:00.000,49.00
"VESTIS GROUP, INC.",GENERAL FUND,579300,2026-04-09T00:00:00.000,60.45
"VESTIS GROUP, INC.",GENERAL FUND,579300,2026-04-09T00:00:00.000,60.45
"VESTIS GROUP, INC.",GENERAL FUND,579300,2026-04-09T00:00:00.000,60.45
"VESTIS GROUP, INC.",GENERAL FUND,579300,2026-04-09T00:00:00.000,60.45
"VESTIS GROUP, INC.",GENERAL FUND,579300,2026-04-09T00:00:00.000,60.45
"VESTIS GROUP, INC.",GENERAL FUND,579300,2026-04-09T00:00:00.000,60.45
"VESTIS GROUP, INC.",GENERAL FUND,579300,2026-04-09T00:00:00.000,60.45
"VESTIS GROUP, INC.",GENERAL FUND,579300,2026-04-09T00:00:00.000,60.45
"VESTIS GROUP, INC.",GENERAL FUND,579300,2026-04-09T00:00:00.000,60.45
"VESTIS GROUP, INC.",GENERAL FUND,579300,2026-04-09T00:00:00.000,67.26
PLATT ELECTRIC SUPPLY,GENERAL FUND,579376,2026-04-09T00:00:00.000,20.73
PLATT ELECTRIC SUPPLY,GENERAL FUND,579376,2026-04-09T00:00:00.000,754.86
PLATT ELECTRIC SUPPLY,GENERAL FUND,579376,2026-04-09T00:00:00.000,88.15
PLATT ELECTRIC SUPPLY,GENERAL FUND,579376,2026-04-09T00:00:00.000,276.94
PLATT ELECTRIC SUPPLY,GENERAL FUND,579376,2026-04-09T00:00:00.000,118.61
PLATT ELECTRIC SUPPLY,GENERAL FUND,579376,2026-04-09T00:00:00.000,92.92
"SCP DISTRIBUTORS, LLC",GENERAL FUND,579282,2026-04-09T00:00:00.000,2076.00
"SCP DISTRIBUTORS, LLC",GENERAL FUND,579282,2026-04-09T00:00:00.000,369.60
"SCP DISTRIBUTORS, LLC",GENERAL FUND,579282,2026-04-09T00:00:00.000,3760.26
"PRECISION CLEANING SYSTEMS, IN",GENERAL FUND,579293,2026-04-09T00:00:00.000,950.59
"SACRAMENTO COOLING SYSTEMS, INC",GENERAL FUND,579357,2026-04-09T00:00:00.000,495.00
GRAINGER,GENERAL FUND,579274,2026-04-09T00:00:00.000,267.22
"MEDIAFAST, LLC",GENERAL FUND,0,2026-04-01T00:00:00.000,-387.60
"MEDIAFAST, LLC",GENERAL FUND,0,2026-03-05T00:00:00.000,387.60
EMPLOYEE REIMBURSEMENT,WATER - OPERATIONS,579209,2026-04-02T00:00:00.000,180.60
EMPLOYEE REIMBURSEMENT,GENERAL FUND,579203,2026-04-02T00:00:00.000,36.47
PETTY CASH-HR,GENERAL FUND,579191,2026-04-02T00:00:00.000,56.20
EMPLOYEE REIMBURSEMENT,WATER - OPERATIONS,579198,2026-04-02T00:00:00.000,25.80
EMPLOYEE REIMBURSEMENT,SEWER - OPERATIONS,579198,2026-04-02T00:00:00.000,25.80
EMPLOYEE REIMBURSEMENT,COMMUNITY DEVELOPMENT,579101,2026-04-02T00:00:00.000,101.20
PG&E,NP - CANNON STATION,579130,2026-03-31T00:00:00.000,12.83
PG&E,GENERAL FUND,579130,2026-03-31T00:00:00.000,126.78
PG&E,GENERAL FUND,579130,2026-03-31T00:00:00.000,3330.58
PG&E,SBL - SOUTHTOWN,579130,2026-03-31T00:00:00.000,23.98
PG&E,SBL - SOUTHTOWN,579130,2026-03-31T00:00:00.000,17.71
PG&E,SBL - STONEGATE,579130,2026-03-31T00:00:00.000,9.53
PG&E,SBL - NORTH VILLAGE,579130,2026-03-31T00:00:00.000,9.53
PG&E,GENERAL FUND,579130,2026-03-31T00:00:00.000,701.74
PG&E,SBL - SOUTHTOWN,579130,2026-03-31T00:00:00.000,12.28
PG&E,NP - FARMSTEAD,579130,2026-03-31T00:00:00.000,170.55
PG&E,NP - FARMSTEAD,579130,2026-03-31T00:00:00.000,31.84
PG&E,CFD – 13 Lagoon Valley IA #1,579130,2026-03-31T00:00:00.000,10.52
PG&E,SBL - MEADOWOOD,579130,2026-03-31T00:00:00.000,15.11
PG&E,SBL - COUNTRYWOOD,579130,2026-03-31T00:00:00.000,14.71
PG&E,SBL - SOUTHTOWN,579130,2026-03-31T00:00:00.000,197.24
PG&E,NP - ROBERTS RANCH,579130,2026-03-31T00:00:00.000,17.43
PG&E,NP - ROBERTS RANCH,579130,2026-03-31T00:00:00.000,16.29
PG&E,SBL - CHEYENNE,579130,2026-03-31T00:00:00.000,17.44
PG&E,SBL - BRIGHTON LANDING,579130,2026-03-31T00:00:00.000,21.13
PG&E,DB - BRIGHTON LANDING,579130,2026-03-31T00:00:00.000,1309.51
PG&E,NP - BRIGHTON LANDING,579130,2026-03-31T00:00:00.000,15.17
PG&E,SBL - SOUTHTOWN,579130,2026-03-31T00:00:00.000,15.63
PG&E,SBL - SKYVIEW,579130,2026-03-31T00:00:00.000,15.77
PG&E,SBL - PORTIFINO,579130,2026-03-31T00:00:00.000,14.37
PG&E,SBL - BRIGHTON LANDING,579130,2026-03-31T00:00:00.000,20.18
PG&E,SBL - VENTANA,579130,2026-03-31T00:00:00.000,37.91
PG&E,GENERAL FUND,579130,2026-03-31T00:00:00.000,16.47
PG&E,GAS TAX - SECTION 2107,579130,2026-03-31T00:00:00.000,30.15
PG&E,LT - NORTH VILLAGE,579130,2026-03-31T00:00:00.000,175.61
PG&E,LT - NORTH VILLAGE,579130,2026-03-31T00:00:00.000,43.44
PG&E,LT - NORTH VILLAGE,579130,2026-03-31T00:00:00.000,374.09
PG&E,LT - NORTH VILLAGE,579130,2026-03-31T00:00:00.000,53.88
PG&E,GAS TAX - SECTION 2107,579130,2026-03-31T00:00:00.000,12.74
PG&E,LT - MAPLEWOOD,579130,2026-03-31T00:00:00.000,153.81
PG&E,LT - SOUTHTOWN,579130,2026-03-31T00:00:00.000,170.50
PG&E,LT - CHEYENNE,579130,2026-03-31T00:00:00.000,269.47
PG&E,GAS TAX - SECTION 2107,579130,2026-03-31T00:00:00.000,8.22
PG&E,SBL - CHEYENNE,579130,2026-03-31T00:00:00.000,31.46
PG&E,LT - BRIGHTON LANDING,579130,2026-03-31T00:00:00.000,183.29
PG&E,LT - MEADOWOOD,579130,2026-03-31T00:00:00.000,693.62
PG&E,LT - NORTH VILLAGE,579130,2026-03-31T00:00:00.000,47.95
PG&E,LT - NORTH VILLAGE,579130,2026-03-31T00:00:00.000,58.74
PG&E,GAS TAX - SECTION 2107,579130,2026-03-31T00:00:00.000,78.20
PG&E,LT - SOUTHTOWN,579130,2026-03-31T00:00:00.000,95.92
PG&E,SBL - CHEYENNE,579130,2026-03-31T00:00:00.000,16.36
PG&E,LT - MEADOWOOD,579130,2026-03-31T00:00:00.000,129.25
PG&E,GAS TAX - SECTION 2107,579130,2026-03-31T00:00:00.000,41.14
PG&E,SBL - SKYVIEW,579130,2026-03-31T00:00:00.000,75.10
PG&E,SBL - CHEYENNE,579130,2026-03-31T00:00:00.000,66.99
PG&E,LT - QUINN ROAD,579130,2026-03-31T00:00:00.000,130.50
PG&E,LT - SOUTHTOWN,579130,2026-03-31T00:00:00.000,439.64
PG&E,OS - STRATTON ESTATES,579130,2026-03-31T00:00:00.000,18.09
PG&E,LT - SOUTHTOWN,579130,2026-03-31T00:00:00.000,299.62
PG&E,GAS TAX - SECTION 2107,579130,2026-03-31T00:00:00.000,47.80
PG&E,LT - NORTH VILLAGE,579130,2026-03-31T00:00:00.000,129.42
PG&E,LT - SOUTHTOWN,579130,2026-03-31T00:00:00.000,104.26
PG&E,GAS TAX - SECTION 2107,579130,2026-03-31T00:00:00.000,104.26
PG&E,GAS TAX - SECTION 2107,579130,2026-03-31T00:00:00.000,232.46
PG&E,SBL - LAUREL WOODS,579130,2026-03-31T00:00:00.000,196.14
PG&E,LT - BRIGHTON LANDING,579130,2026-03-31T00:00:00.000,167.89
PG&E,SBL - SOUTHTOWN,579130,2026-03-31T00:00:00.000,14.40
PG&E,SBL - SOUTHTOWN,579130,2026-03-31T00:00:00.000,47.73
PG&E,LT - MAJESTIC OAK,579130,2026-03-31T00:00:00.000,72.91
PG&E,SBL - SOUTHTOWN,579130,2026-03-31T00:00:00.000,13.55
PG&E,LT - QUINN ROAD,579130,2026-03-31T00:00:00.000,33.78
PG&E,LT - BRIGHTON LANDING,579130,2026-03-31T00:00:00.000,65.95
PG&E,GAS TAX - SECTION 2107,579130,2026-03-31T00:00:00.000,177.96
PG&E,LT - BRIGHTON LANDING,579130,2026-03-31T00:00:00.000,132.39
PG&E,LT - SOUTHTOWN,579130,2026-03-31T00:00:00.000,193.30
PG&E,LT - SOUTHTOWN,579130,2026-03-31T00:00:00.000,66.31
PG&E,LT - SOUTHTOWN,579130,2026-03-31T00:00:00.000,1383.98
PG&E,SBL - COUNTRYWOOD,579130,2026-03-31T00:00:00.000,95.89
PG&E,LT - ALAMO PLACE,579130,2026-03-31T00:00:00.000,393.31
PG&E,SBL - SOUTHTOWN,579130,2026-03-31T00:00:00.000,13.41
PG&E,LT - SOUTHTOWN,579130,2026-03-31T00:00:00.000,55.60
PG&E,LT - VILLAGES ON VINE,579130,2026-03-31T00:00:00.000,143.26
PG&E,SBL - COOPER STATION BUFFER,579130,2026-03-31T00:00:00.000,108.51
PG&E,SBL - SOUTHTOWN,579130,2026-03-31T00:00:00.000,14.84
PG&E,LT - SOUTHTOWN,579130,2026-03-31T00:00:00.000,71.95
PG&E,LT - PORTIFINO,579130,2026-03-31T00:00:00.000,146.10
PG&E,LT - STERLING CHATEAU #3,579130,2026-03-31T00:00:00.000,18.09
PG&E,LT - BRIGHTON LANDING,579130,2026-03-31T00:00:00.000,73.85
PG&E,SBL - SOUTHTOWN,579130,2026-03-31T00:00:00.000,14.12
PG&E,GENERAL FUND,579130,2026-03-31T00:00:00.000,32.91
PG&E,LT - STERLING CHATEAU #2,579130,2026-03-31T00:00:00.000,42.19
PG&E,SBL - COUNTRYWOOD,579130,2026-03-31T00:00:00.000,32.91
PG&E,LT - BRIGHTON LANDING,579130,2026-03-31T00:00:00.000,215.84
PG&E,NP - BRIGHTON LANDING,579130,2026-03-31T00:00:00.000,13.96
PG&E,LT - SOUTHTOWN,579130,2026-03-31T00:00:00.000,43.44
PG&E,GAS TAX - SECTION 2107,579130,2026-03-31T00:00:00.000,82.56
PG&E,SBL - SOUTHTOWN,579130,2026-03-31T00:00:00.000,14.93
PG&E,LT - BRIGHTON LANDING,579130,2026-03-31T00:00:00.000,101.93
PG&E,LT - NORTH VILLAGE,579130,2026-03-31T00:00:00.000,168.66
PG&E,LT - BRIGHTON LANDING,579130,2026-03-31T00:00:00.000,78.20
PG&E,LT - VILLAGIO,579130,2026-03-31T00:00:00.000,66.31
PG&E,LT - SOUTHTOWN,579130,2026-03-31T00:00:00.000,87.32
PG&E,SBL - LAUREL WOODS,579130,2026-03-31T00:00:00.000,245.62
PG&E,LT - SOUTHTOWN,579130,2026-03-31T00:00:00.000,216.38
PG&E,LT - BRIGHTON LANDING,579130,2026-03-31T00:00:00.000,89.94
PG&E,LT - SOUTHTOWN,579130,2026-03-31T00:00:00.000,30.15
PG&E,LT - SOUTHTOWN,579130,2026-03-31T00:00:00.000,360.62
PG&E,LT - SOUTHTOWN,579130,2026-03-31T00:00:00.000,89.94
PG&E,SBL - NORTH VILLAGE,579130,2026-03-31T00:00:00.000,14.01
PG&E,SBL - STONEGATE,579130,2026-03-31T00:00:00.000,9.53
PG&E,GENERAL FUND,579130,2026-03-31T00:00:00.000,20.17
PG&E,GENERAL FUND,579130,2026-03-31T00:00:00.000,16.13
PG&E,GENERAL FUND,579130,2026-03-31T00:00:00.000,9.53
PG&E,GENERAL FUND,579130,2026-03-31T00:00:00.000,2133.53
PG&E,GENERAL FUND,579130,2026-03-31T00:00:00.000,11.73
PG&E,GENERAL FUND,579130,2026-03-31T00:00:00.000,9.53
PG&E,GENERAL FUND,579130,2026-03-31T00:00:00.000,11.57
PG&E,GENERAL FUND,579130,2026-03-31T00:00:00.000,141.73
PG&E,GENERAL FUND,579130,2026-03-31T00:00:00.000,1296.57
PG&E,GENERAL FUND,579130,2026-03-31T00:00:00.000,472.06
PG&E,GENERAL FUND,579130,2026-03-31T00:00:00.000,1147.04
PG&E,GENERAL FUND,579130,2026-03-31T00:00:00.000,1786.99
PG&E,GENERAL FUND,579130,2026-03-31T00:00:00.000,1241.07
PG&E,GENERAL FUND,579130,2026-03-31T00:00:00.000,200.76
PG&E,GENERAL FUND,579130,2026-03-31T00:00:00.000,1601.08
PG&E,GENERAL FUND,579130,2026-03-31T00:00:00.000,618.01
PG&E,GENERAL FUND,579130,2026-03-31T00:00:00.000,668.48
PG&E,GENERAL FUND,579130,2026-03-31T00:00:00.000,26.28
PG&E,CFD – 13 Lagoon Valley IA #2,579130,2026-03-31T00:00:00.000,1334.42
PG&E,CFD – 13 Lagoon Valley IA #1,579130,2026-03-31T00:00:00.000,1334.43
PG&E,SBL - NORTH VILLAGE,579130,2026-03-31T00:00:00.000,13.97
PG&E,GENERAL FUND,579130,2026-03-31T00:00:00.000,102.33
PG&E,GENERAL FUND,579130,2026-03-31T00:00:00.000,156.60
PG&E,GENERAL FUND,579130,2026-03-31T00:00:00.000,190.02
PG&E,WATER - OPERATIONS,579130,2026-03-31T00:00:00.000,490.38
PG&E,GENERAL FUND,579130,2026-03-31T00:00:00.000,359.08
PG&E,SEWER - OPERATIONS,579130,2026-03-31T00:00:00.000,1744.02
PG&E,SEWER - OPERATIONS,579130,2026-03-31T00:00:00.000,72.39
PG&E,SEWER - OPERATIONS,579130,2026-03-31T00:00:00.000,1234.12
PG&E,SEWER - OPERATIONS,579130,2026-03-31T00:00:00.000,4067.32
PG&E,SEWER - OPERATIONS,579130,2026-03-31T00:00:00.000,90.68
PG&E,WATER - OPERATIONS,579130,2026-02-28T00:00:00.000,-62.48
WESTAMERICA BANK,EQUIPMENT REPLACEMENT,579251,2026-04-02T00:00:00.000,1734.70
WESTAMERICA BANK,EQUIPMENT REPLACEMENT,579251,2026-04-02T00:00:00.000,16026.55
AT&T,GENERAL FUND,579165,2026-04-02T00:00:00.000,74.90
COMCAST CABLE COMMUNICATIONS,GENERAL FUND,579182,2026-04-02T00:00:00.000,235.29
EMPLOYEE REIMBURSEMENT,GENERAL FUND,579159,2026-04-02T00:00:00.000,217.60
EMPLOYEE REIMBURSEMENT,GENERAL FUND,579228,2026-04-02T00:00:00.000,129.00
EMPLOYEE REIMBURSEMENT,GENERAL FUND,579160,2026-04-02T00:00:00.000,129.00
EMPLOYEE REIMBURSEMENT,GENERAL FUND,579211,2026-04-02T00:00:00.000,688.00
EMPLOYEE REIMBURSEMENT,GENERAL FUND,579201,2026-04-02T00:00:00.000,1100.80
EMPLOYEE REIMBURSEMENT,GENERAL FUND,579175,2026-04-02T00:00:00.000,51.60
EMPLOYEE REIMBURSEMENT,GENERAL FUND,579118,2026-04-02T00:00:00.000,25.80
EMPLOYEE REIMBURSEMENT,GENERAL FUND,579118,2026-04-02T00:00:00.000,206.40
EMPLOYEE REIMBURSEMENT,GENERAL FUND,579254,2026-04-02T00:00:00.000,103.20
"ENTERPRISE HOLDING, LLC",GENERAL FUND,579186,2026-04-02T00:00:00.000,202.44
"MARK THOMAS & CO., INC.",STA - I-80 INTERCHANGE PACKG 5,625888,2026-04-02T00:00:00.000,29532.79
PUBLIC WORKS DEPT REFUND ONE TIME PAY,TRUST DEPOSITS,579217,2026-04-02T00:00:00.000,5000.00
PUBLIC WORKS DEPT REFUND ONE TIME PAY,TRUST DEPOSITS,579222,2026-04-02T00:00:00.000,160001.00
PUBLIC WORKS DEPT REFUND ONE TIME PAY,TRUST DEPOSITS,579222,2026-04-02T00:00:00.000,102949.00
PUBLIC WORKS DEPT REFUND ONE TIME PAY,TRUST DEPOSITS,579221,2026-04-02T00:00:00.000,1000.00
PUBLIC WORKS DEPT REFUND ONE TIME PAY,TRUST DEPOSITS,579219,2026-04-02T00:00:00.000,1000.00
PUBLIC WORKS DEPT REFUND ONE TIME PAY,TRUST DEPOSITS,579218,2026-04-02T00:00:00.000,1000.00
PUBLIC WORKS DEPT REFUND ONE TIME PAY,TRUST DEPOSITS,579218,2026-04-02T00:00:00.000,1000.00
PUBLIC WORKS DEPT REFUND ONE TIME PAY,TRUST DEPOSITS,579220,2026-04-02T00:00:00.000,1000.00
PUBLIC WORKS DEPT REFUND ONE TIME PAY,TRUST DEPOSITS,579216,2026-04-02T00:00:00.000,5000.00
PUBLIC WORKS DEPT REFUND ONE TIME PAY,TRUST DEPOSITS,579216,2026-04-02T00:00:00.000,1000.00
PUBLIC WORKS DEPT REFUND ONE TIME PAY,TRUST DEPOSITS,579223,2026-04-02T00:00:00.000,5000.00
"CALIFORNIA, STATE OF SWRCB WATER RESOURCE BRD",SEWER - OPERATIONS,579172,2026-04-02T00:00:00.000,100.00
HUNT & SONS LLC,CENTRAL FUEL STATION/GARAGE,579116,2026-04-02T00:00:00.000,40729.67
"VESTIS GROUP, INC.",CENTRAL FUEL STATION/GARAGE,579155,2026-04-02T00:00:00.000,487.43
MAZZEI CHEVROLET INC,CENTRAL FUEL STATION/GARAGE,579121,2026-04-02T00:00:00.000,276.61
COAST COUNTIES TRUCK & EQUIPMENT CO,CENTRAL FUEL STATION/GARAGE,579181,2026-04-02T00:00:00.000,805.54
COAST COUNTIES TRUCK & EQUIPMENT CO,CENTRAL FUEL STATION/GARAGE,579181,2026-04-02T00:00:00.000,121.70
COAST COUNTIES TRUCK & EQUIPMENT CO,CENTRAL FUEL STATION/GARAGE,579181,2026-04-02T00:00:00.000,81.13
NFI.PARTS,CENTRAL FUEL STATION/GARAGE,579126,2026-04-02T00:00:00.000,70.33
NFI.PARTS,CENTRAL FUEL STATION/GARAGE,579126,2026-04-02T00:00:00.000,1521.61
NFI.PARTS,CENTRAL FUEL STATION/GARAGE,579126,2026-04-02T00:00:00.000,1548.34
NFI.PARTS,CENTRAL FUEL STATION/GARAGE,579126,2026-04-02T00:00:00.000,787.38
NFI.PARTS,CENTRAL FUEL STATION/GARAGE,579126,2026-04-02T00:00:00.000,166.22
NFI.PARTS,CENTRAL FUEL STATION/GARAGE,579126,2026-04-02T00:00:00.000,893.54
"GOLDEN STATE EMERGENCY VEHICLE SERVICE, INC.",CENTRAL FUEL STATION/GARAGE,579189,2026-04-02T00:00:00.000,-715.83
"MILLIMAN, INC.",OPEB TRUST,579124,2026-04-02T00:00:00.000,20000.00
"MILLIMAN, INC.",GENERAL FUND,579124,2026-04-02T00:00:00.000,4000.00
"MILLIMAN, INC.",GENERAL FUND,579124,2026-04-02T00:00:00.000,10750.00
THE PAPE' GROUP INC.,CENTRAL FUEL STATION/GARAGE,579128,2026-04-02T00:00:00.000,27.46
THE PAPE' GROUP INC.,CENTRAL FUEL STATION/GARAGE,579128,2026-04-02T00:00:00.000,339.86
VERIZON WIRELESS,WATER - OPERATIONS,579249,2026-04-02T00:00:00.000,198.87
VERIZON WIRELESS,GENERAL FUND,579249,2026-04-02T00:00:00.000,118.85
RON DU PRATT FORD,CENTRAL FUEL STATION/GARAGE,579134,2026-04-02T00:00:00.000,2587.35
RON DU PRATT FORD,CENTRAL FUEL STATION/GARAGE,579134,2026-04-02T00:00:00.000,51.36
RON DU PRATT FORD,CENTRAL FUEL STATION/GARAGE,579134,2026-04-02T00:00:00.000,411.66
NBS GOVERNMENT FINANCE GROUP,CFD – 13 Lagoon Valley IA #2,579125,2026-04-02T00:00:00.000,221.79
NBS GOVERNMENT FINANCE GROUP,CFD – 13 Lagoon Valley IA #1,579125,2026-04-02T00:00:00.000,221.79
NBS GOVERNMENT FINANCE GROUP,CFD - 1 GONSALVES-LOCKIE,579125,2026-04-02T00:00:00.000,221.78
NBS GOVERNMENT FINANCE GROUP,CFD - 8 NORTH VILLAGE,579125,2026-04-02T00:00:00.000,221.78
NBS GOVERNMENT FINANCE GROUP,CFD - 10 CHEYENNE,579125,2026-04-02T00:00:00.000,221.78
NBS GOVERNMENT FINANCE GROUP,CFD - 11  SOUTHTOWN,579125,2026-04-02T00:00:00.000,221.79
NBS GOVERNMENT FINANCE GROUP,CFD - 9 PORTOFINO,579125,2026-04-02T00:00:00.000,221.78
NBS GOVERNMENT FINANCE GROUP,CFD - 12 INFILL PSD,579125,2026-04-02T00:00:00.000,221.81
NBS GOVERNMENT FINANCE GROUP,CFD - 11  SOUTHTOWN,579125,2026-04-02T00:00:00.000,1000.00
NBS GOVERNMENT FINANCE GROUP,CFD - 12 INFILL PSD,579125,2026-04-02T00:00:00.000,1000.00
CAPITOL CLUTCH & BRAKE INC,CENTRAL FUEL STATION/GARAGE,579106,2026-04-02T00:00:00.000,116.55
CAPITOL CLUTCH & BRAKE INC,CENTRAL FUEL STATION/GARAGE,579106,2026-04-02T00:00:00.000,160.20
ASBURY ENVIRONMENTAL SERVICES,CENTRAL FUEL STATION/GARAGE,579162,2026-04-02T00:00:00.000,153.00
ASBURY ENVIRONMENTAL SERVICES,CENTRAL FUEL STATION/GARAGE,579163,2026-04-02T00:00:00.000,8.00
CONTINENTAL AMERICAN INSURANCE COMPANY,PAYROLL TRUST,579107,2026-04-02T00:00:00.000,1218.87
VACAVILLE POLICE MANAGERS ASSN,PAYROLL TRUST,579150,2026-04-02T00:00:00.000,1138.05
VACAVILLE MANAGER'S ASSN,PAYROLL TRUST,579149,2026-04-02T00:00:00.000,976.94
STATIONARY ENGINEERS LOCAL 39 IUOE,PAYROLL TRUST,579142,2026-04-02T00:00:00.000,3351.58
VACAVILLE POLICE OFFICER ASSN,PAYROLL TRUST,579151,2026-04-02T00:00:00.000,8543.58
VACAVILLE FIREFIGHTERS' ASSN,PAYROLL TRUST,579148,2026-04-02T00:00:00.000,8106.26
VACAVILLE CITY EMPLOYEE'S ASSN,PAYROLL TRUST,579147,2026-04-02T00:00:00.000,1080.00
P & A ADMINISTRATIVE SERVICES INC.,PAYROLL TRUST,579127,2026-04-02T00:00:00.000,580018.01
PARS,PAYROLL TRUST,579129,2026-04-02T00:00:00.000,14194.78
"CALIFORNIA, STATE OF FRANCHISE TAX BOARD",PAYROLL TRUST,579171,2026-04-02T00:00:00.000,1190.53
"CALIFORNIA, STATE OF FRANCHISE TAX BOARD",PAYROLL TRUST,579169,2026-04-02T00:00:00.000,100.00
"CALIFORNIA, STATE OF FRANCHISE TAX BOARD",PAYROLL TRUST,579170,2026-04-02T00:00:00.000,322.14
"CALIFORNIA, STATE OF EDD",PAYROLL TRUST,579174,2026-04-02T00:00:00.000,251.41
CREATIVE OUTDOOR ADVERTISING OF AMERICA,BEVRGE CONTAINER RECYLNG GRANT,579183,2026-04-02T00:00:00.000,912.25
VACAVILLE MAGAZINE,BEVRGE CONTAINER RECYLNG GRANT,579248,2026-04-02T00:00:00.000,725.00
VACAVILLE MAGAZINE,GENERAL FUND,579248,2026-04-02T00:00:00.000,725.00
TRACEE STACY,81 PUBLIC BLDGS/GROUNDS FUND,579131,2026-04-02T00:00:00.000,1500.00
S & J ADVERTISING,GENERAL FUND,579227,2026-04-02T00:00:00.000,800.00
COMM DEV DEPT REFUND ONE TIME PAY,BUILDING RELATED DEPOSITS,579178,2026-04-02T00:00:00.000,628.00
COMM DEV DEPT REFUND ONE TIME PAY,BUILDING RELATED DEPOSITS,579180,2026-04-02T00:00:00.000,1965.00
COMM DEV DEPT REFUND ONE TIME PAY,BUILDING RELATED DEPOSITS,579179,2026-04-02T00:00:00.000,13100.00
"TRB AND ASSOCIATES, INC.",COMMUNITY DEVELOPMENT,579237,2026-04-02T00:00:00.000,14495.81
PETTY CASH-CD,COMMUNITY DEVELOPMENT,579177,2026-04-02T00:00:00.000,50.00
"ECONOMIC & PLANNING SYSTEMS, INC.",CD-EAST OF LEISURE TOWN GROWTH,579109,2026-04-02T00:00:00.000,8892.50
"RICOH USA, INC.",PRINTER & PRINTER REPLACEMENT,579224,2026-04-02T00:00:00.000,35411.64
"RICOH USA, INC.",PRINTER & PRINTER REPLACEMENT,579224,2026-04-02T00:00:00.000,4519.20
"FERGUSON ENTERPRISES, INC.",SEWER - CIP MASTER FUND,579110,2026-04-02T00:00:00.000,12676.99
NBS GOVERNMENT FINANCE GROUP,CFD – 13 Lagoon Valley IA #2,579125,2026-04-02T00:00:00.000,6.01
NBS GOVERNMENT FINANCE GROUP,CFD – 13 Lagoon Valley IA #2,579125,2026-04-02T00:00:00.000,1795.43
NBS GOVERNMENT FINANCE GROUP,CFD – 13 Lagoon Valley IA #1,579125,2026-04-02T00:00:00.000,6.01
NBS GOVERNMENT FINANCE GROUP,CFD – 13 Lagoon Valley IA #1,579125,2026-04-02T00:00:00.000,1795.43
NBS GOVERNMENT FINANCE GROUP,CFD - 1 GONSALVES-LOCKIE,579125,2026-04-02T00:00:00.000,611.22
NBS GOVERNMENT FINANCE GROUP,CFD - 8 NORTH VILLAGE,579125,2026-04-02T00:00:00.000,2152.37
NBS GOVERNMENT FINANCE GROUP,CFD - 10 CHEYENNE,579125,2026-04-02T00:00:00.000,1459.94
NBS GOVERNMENT FINANCE GROUP,CFD - 11  SOUTHTOWN,579125,2026-04-02T00:00:00.000,4824.73
NBS GOVERNMENT FINANCE GROUP,CFD - 9 PORTOFINO,579125,2026-04-02T00:00:00.000,2085.62
NBS GOVERNMENT FINANCE GROUP,CFD - 12 INFILL PSD,579125,2026-04-02T00:00:00.000,2181.79
NBS GOVERNMENT FINANCE GROUP,CFD - 12 INFILL PSD,579125,2026-04-02T00:00:00.000,3.64
UTILITY BILLING REFUND ONE TIME PAY,WATER - OPERATIONS,579243,2026-04-02T00:00:00.000,126.78
UTILITY BILLING REFUND ONE TIME PAY,WATER - OPERATIONS,579246,2026-04-02T00:00:00.000,808.20
UTILITY BILLING REFUND ONE TIME PAY,WATER - OPERATIONS,579239,2026-04-02T00:00:00.000,320.30
UTILITY BILLING REFUND ONE TIME PAY,GENERAL FUND,579242,2026-04-02T00:00:00.000,37.31
UTILITY BILLING REFUND ONE TIME PAY,GENERAL FUND,579245,2026-04-02T00:00:00.000,204.65
UTILITY BILLING REFUND ONE TIME PAY,GENERAL FUND,579241,2026-04-02T00:00:00.000,190.38
